9.781027599431916997e+02,5.050095019180153031e+05
9.782693533035835571e+02,5.050095019180153031e+05
9.784359466639755283e+02,5.050120629973622272e+05
9.786025400243673857e+02,5.050120629973622272e+05
9.787691333847592432e+02,5.050146240766850533e+05
9.789357267451511007e+02,5.050171851559840725e+05
9.791023201055430718e+02,5.050171851559840725e+05
9.792689134659349293e+02,5.050197462352589937e+05
9.794355068263267867e+02,5.050223073145098751e+05
9.796021001867186442e+02,5.050223073145098751e+05
9.797686935471106153e+02,5.050248683937370079e+05
9.799352869075024728e+02,5.050274294729399262e+05
9.801018802678943302e+02,5.050274294729399262e+05
9.802684736282861877e+02,5.050299905521190376e+05
9.804350669886781589e+02,5.050325516312739928e+05
9.806016603490700163e+02,5.050325516312739928e+05
9.807682537094618738e+02,5.050351127104050247e+05
9.809348470698538449e+02,5.050376737895121914e+05
9.811014404302457024e+02,5.050376737895121914e+05
9.812680337906375598e+02,5.050402348685953184e+05
9.814346271510294173e+02,5.050402348685953184e+05
9.816012205114213884e+02,5.050427959476544056e+05
9.817678138718132459e+02,5.050453570266895113e+05
9.819344072322051034e+02,5.050453570266895113e+05
9.821010005925969608e+02,5.050479181057007518e+05
9.822675939529889320e+02,5.052034567839726224e+05
9.824341873133807894e+02,5.052034567839726224e+05
9.826007806737726469e+02,5.056143652554440196e+05
9.827673740341646180e+02,5.060319646911891177e+05
9.829339673945564755e+02,5.060319646911891177e+05
9.831005607549483329e+02,5.064525722541064606e+05
9.832671541153401904e+02,5.068718969166391762e+05
9.834337474757321615e+02,5.068718969166391762e+05
9.836003408361240190e+02,5.072916226976118051e+05
9.837669341965158765e+02,5.077055275885591400e+05
9.839335275569077339e+02,5.077055275885591400e+05
9.841001209172997051e+02,5.081236832141284831e+05
9.842667142776915625e+02,5.081236832141284831e+05
9.844333076380834200e+02,5.085404261879796395e+05
9.845999009984752774e+02,5.089563179757440230e+05
9.847664943588672486e+02,5.089563179757440230e+05
9.849330877192591061e+02,5.093737914542512735e+05
9.850996810796509635e+02,5.097863898693697411e+05
9.852662744400429347e+02,5.097863898693697411e+05
9.854328678004347921e+02,5.102039643544984865e+05
9.855994611608266496e+02,5.106164682353254757e+05
9.857660545212185070e+02,5.106164682353254757e+05
9.859326478816104782e+02,5.110281332182683400e+05
9.860992412420023356e+02,5.114415801229776698e+05
9.862658346023941931e+02,5.114415801229776698e+05
9.864324279627860506e+02,5.118523273403203348e+05
9.865990213231780217e+02,5.122660186834323104e+05
9.867656146835698792e+02,5.122660186834323104e+05
9.869322080439617366e+02,5.126781809593715006e+05
9.870988014043535941e+02,5.126781809593715006e+05
9.872653947647455652e+02,5.130869023417445133e+05
9.874319881251374227e+02,5.135007441248164978e+05
9.875985814855292801e+02,5.135007441248164978e+05
9.877651748459212513e+02,5.139073244712744490e+05
9.879317682063131087e+02,5.143179907077263924e+05
9.880983615667049662e+02,5.143179907077263924e+05
9.882649549270968237e+02,5.147263930350180017e+05
9.884315482874887948e+02,5.151345790972509421e+05
9.885981416478806523e+02,5.151345790972509421e+05
9.887647350082725097e+02,5.155443804044693825e+05
9.889313283686643672e+02,5.159487425437080674e+05
9.890979217290563383e+02,5.159487425437080674e+05
9.892645150894481958e+02,5.163551973507220391e+05
9.894311084498400533e+02,5.167598841188261285e+05
9.895977018102319107e+02,5.167598841188261285e+05
9.897642951706238819e+02,5.171672602558433427e+05
9.899308885310157393e+02,5.171672602558433427e+05
9.900974818914075968e+02,5.175726661243366543e+05
9.902640752517995679e+02,5.179742942070292193e+05
9.904306686121914254e+02,5.179742942070292193e+05
9.905972619725832828e+02,5.183796784674815717e+05
9.907638553329751403e+02,5.187847118875858141e+05
9.909304486933671114e+02,5.187847118875858141e+05
9.910970420537589689e+02,5.191881901224622852e+05
9.912636354141508264e+02,5.195891166496513179e+05
9.914302287745426838e+02,5.195891166496513179e+05
9.915968221349346550e+02,5.199915046724910499e+05
9.917634154953265124e+02,5.203944801332523348e+05
9.919300088557183699e+02,5.203944801332523348e+05
9.920966022161103410e+02,5.207939817659290857e+05
9.922631955765021985e+02,5.207939817659290857e+05
9.924297889368940560e+02,5.211961337769870879e+05
9.925963822972859134e+02,5.215943581307966379e+05
9.927629756576778846e+02,5.215943581307966379e+05
9.929295690180697420e+02,5.219938355735784862e+05
9.930961623784615995e+02,5.223946251137036597e+05
9.932627557388534569e+02,5.223946251137036597e+05
9.934293490992454281e+02,5.227911749054868706e+05
9.935959424596372855e+02,5.231904229807329830e+05
9.937625358200291430e+02,5.231904229807329830e+05
9.939291291804210005e+02,5.235867622425488080e+05
9.940957225408129716e+02,5.239866436617672443e+05
9.942623159012048291e+02,5.239866436617672443e+05
