3.078831779953357000e+02,5.523610155591239891e+04
3.080374814436908082e+02,5.532136186252523476e+04
3.081917848920459164e+02,5.532136186252523476e+04
3.083460883404009678e+02,5.540802351808499225e+04
3.085003917887560760e+02,5.549582830484672741e+04
3.086546952371111843e+02,5.549582830484672741e+04
3.088089986854662925e+02,5.558232989057162195e+04
3.089633021338213439e+02,5.558232989057162195e+04
3.091176055821764521e+02,5.566735856158690149e+04
3.092719090305315603e+02,5.575375517884777946e+04
3.094262124788866686e+02,5.575375517884777946e+04
3.095805159272417200e+02,5.584083703972840885e+04
3.097348193755968282e+02,5.584083703972840885e+04
3.098891228239519364e+02,5.592811251773370168e+04
3.100434262723070447e+02,5.601427813251778571e+04
3.101977297206621529e+02,5.601427813251778571e+04
3.103520331690172043e+02,5.610086578917581937e+04
3.105063366173723125e+02,5.618850034563842928e+04
3.106606400657274207e+02,5.618850034563842928e+04
3.108149435140825290e+02,5.627514724574593129e+04
3.109692469624375804e+02,5.627514724574593129e+04
3.111235504107926886e+02,5.636186316969598556e+04
3.112778538591477968e+02,5.644811171203161939e+04
3.114321573075029050e+02,5.644811171203161939e+04
3.115864607558579564e+02,5.653668440264290257e+04
3.117407642042130647e+02,5.653668440264290257e+04
3.118950676525681729e+02,5.662427298700542451e+04
3.120493711009232811e+02,5.671064014597336791e+04
3.122036745492783893e+02,5.671064014597336791e+04
3.123579779976334407e+02,5.679761952156627376e+04
3.125122814459885490e+02,5.688522224189255940e+04
3.126665848943436572e+02,5.688522224189255940e+04
3.128208883426987654e+02,5.697320680059073493e+04
3.129751917910538168e+02,5.697320680059073493e+04
3.131294952394089250e+02,5.706093853449205199e+04
3.132837986877640333e+02,5.714760046184053499e+04
3.134381021361191415e+02,5.714760046184053499e+04
3.135924055844742497e+02,5.723567530232990248e+04
3.137467090328293011e+02,5.723567530232990248e+04
3.139010124811844094e+02,5.732362515955844719e+04
3.140553159295395176e+02,5.741182508139672427e+04
3.142096193778946258e+02,5.741182508139672427e+04
3.143639228262496772e+02,5.749837787068732723e+04
3.145182262746047854e+02,5.758659216719520919e+04
3.146725297229598937e+02,5.758659216719520919e+04
3.148268331713150019e+02,5.767589817266949103e+04
3.149811366196700533e+02,5.767589817266949103e+04
3.151354400680251615e+02,5.776291345288441516e+04
3.152897435163802697e+02,5.785170490088732913e+04
3.154440469647353780e+02,5.785170490088732913e+04
3.155983504130904862e+02,5.793785205740034144e+04
3.157526538614455376e+02,5.802766286465746816e+04
3.159069573098006458e+02,5.802766286465746816e+04
3.160612607581557540e+02,5.811626744629600580e+04
3.162155642065108623e+02,5.811626744629600580e+04
3.163698676548659137e+02,5.820399455395153200e+04
3.165241711032210219e+02,5.829265367259960476e+04
3.166784745515761301e+02,5.829265367259960476e+04
3.168327779999312384e+02,5.838100718512861931e+04
3.169870814482862897e+02,5.838100718512861931e+04
3.171413848966413980e+02,5.847041827954763721e+04
3.172956883449965062e+02,5.855887595481611061e+04
3.174499917933516144e+02,5.855887595481611061e+04
3.176042952417067227e+02,5.864700086425817426e+04
3.177585986900617741e+02,5.873618897792575444e+04
3.179129021384168823e+02,5.873618897792575444e+04
3.180672055867719905e+02,5.882522032562013919e+04
3.182215090351270987e+02,5.882522032562013919e+04
3.183758124834821501e+02,5.891505788027163362e+04
3.185301159318372584e+02,5.900266146398075944e+04
3.186844193801923666e+02,5.900266146398075944e+04
3.188387228285474748e+02,5.909111543735826854e+04
3.189930262769025262e+02,5.909111543735826854e+04
3.191473297252576344e+02,5.918167571245935687e+04
3.193016331736127427e+02,5.927002800678700441e+04
3.194559366219678509e+02,5.927002800678700441e+04
3.196102400703229591e+02,5.935971755575051066e+04
3.197645435186780105e+02,5.944758654876607761e+04
3.199188469670331187e+02,5.944758654876607761e+04
3.200731504153882270e+02,5.953820596001962986e+04
3.202274538637433352e+02,5.953820596001962986e+04
3.203817573120983866e+02,5.962781261737325258e+04
3.205360607604534948e+02,5.971688960174448584e+04
3.206903642088086031e+02,5.971688960174448584e+04
3.208446676571637113e+02,5.980645077365125326e+04
