9.099500000000000455e+01 3.083181529088342742e-04
8.999500000000000455e+01 3.088889426131076325e-04
8.899500000000000455e+01 3.094186167768635753e-04
8.799500000000000455e+01 3.102803580786394570e-04
8.699500000000000455e+01 3.107902424766524423e-04
8.599500000000000455e+01 3.115937340153685973e-04
8.499500000000000455e+01 3.124948902939565787e-04
8.399500000000000455e+01 3.131438757192100313e-04
8.299499999999999034e+01 3.138116056029356324e-04
8.199499999999999034e+01 3.146733674761947245e-04
8.099499999999999034e+01 3.153796843990666252e-04
7.999500000000000455e+01 3.162030111317656834e-04
7.899500000000000455e+01 3.169462869646706379e-04
7.799500000000000455e+01 3.179291121799391641e-04
7.699500000000000455e+01 3.186725016212918005e-04
7.599500000000000455e+01 3.194148130978171187e-04
7.499500000000000455e+01 3.201888287647543653e-04
7.399500000000000455e+01 3.209271863698590923e-04
7.299500000000000455e+01 3.216493529268287356e-04
7.199500000000000455e+01 3.223992384011763646e-04
7.099499999999999034e+01 3.231450763665253507e-04
6.999499999999999034e+01 3.241735192220219597e-04
6.899499999999999034e+01 3.246134066943157743e-04
6.799500000000000455e+01 3.253536620453401670e-04
6.699500000000000455e+01 3.258786305248842431e-04
6.599500000000000455e+01 3.266878271494020702e-04
6.499500000000000455e+01 3.272957074530403934e-04
6.399500000000000455e+01 3.276954253791475140e-04
6.299500000000000455e+01 3.285040174853898426e-04
6.199499999999999744e+01 3.290070627117966688e-04
6.099499999999999744e+01 3.294076935524529212e-04
5.999499999999999744e+01 3.303076885144298844e-04
5.899499999999999744e+01 3.308069711727019946e-04
5.799499999999999744e+01 3.312032717900550548e-04
5.699499999999999744e+01 3.321957764654407449e-04
5.599499999999999744e+01 3.322717266994646324e-04
5.499500000000000455e+01 3.327320759835228846e-04
5.399500000000000455e+01 3.335143031556037346e-04
5.299500000000000455e+01 3.337518939330008346e-04
5.199500000000000455e+01 3.343057511065470949e-04
5.099500000000000455e+01 3.347299525356969927e-04
4.999499999999999744e+01 3.348031507901070170e-04
4.899499999999999744e+01 3.356993994543170756e-04
4.799499999999999744e+01 3.360150220235357194e-04
4.699499999999999744e+01 3.361612436247287034e-04
4.599500000000000455e+01 3.366461266031959328e-04
4.499500000000000455e+01 3.368395566015656376e-04
4.399499999999999744e+01 3.371800293136775371e-04
4.299499999999999744e+01 3.378011706934402718e-04
4.199499999999999744e+01 3.378011706934402718e-04
4.099499999999999744e+01 3.383725202583468526e-04
3.999500000000000455e+01 3.389381495200884217e-04
3.899500000000000455e+01 3.388779770853999631e-04
3.799500000000000455e+01 3.392263322551837957e-04
3.699499999999999744e+01 3.394409786563775517e-04
3.599499999999999744e+01 3.395340189436378965e-04
3.499499999999999744e+01 3.401266957856109870e-04
3.399499999999999744e+01 3.402577747210701786e-04
3.299500000000000455e+01 3.402577747210701786e-04
3.199500000000000099e+01 3.407602446100024027e-04
3.099500000000000099e+01 3.407147929229186129e-04
2.999500000000000099e+01 3.408946557604455711e-04
2.899499999999999744e+01 3.412479292188046924e-04
2.799499999999999744e+01 3.412479292188046924e-04
2.699500000000000099e+01 3.416736879322272084e-04
2.599500000000000099e+01 3.418953015452280155e-04
2.499500000000000099e+01 3.418123615609201327e-04
2.399500000000000099e+01 3.422972966789435438e-04
2.299499999999999744e+01 3.422246564504522869e-04
2.199500000000000099e+01 3.423659516316551700e-04
2.099500000000000099e+01 3.425801077800756525e-04
1.999499999999999744e+01 3.425577747210701803e-04
1.899500000000000099e+01 3.428552123020934769e-04
1.799500000000000099e+01 3.428940088001697405e-04
1.699499999999999744e+01 3.429767913787101124e-04
1.599500000000000099e+01 3.430577747210701925e-04
1.499499999999999922e+01 3.431976505022597520e-04
1.399499999999999922e+01 3.431158822895012889e-04
1.299500000000000099e+01 3.431699407856542345e-04
1.199500000000000099e+01 3.433926775512617137e-04
1.099500000000000099e+01 3.432545522643693035e-04
9.994999999999999218e+00 3.434176308436244040e-04
8.995000000000000995e+00 3.434953342462294663e-04
7.994999999999999218e+00 3.434953342462294663e-04
6.995000000000000107e+00 3.438216205749043577e-04
5.995000000000000107e+00 3.437066389437928859e-04
4.995000000000000107e+00 3.437818604946360295e-04
3.995000000000000107e+00 3.439999999999999590e-04
2.995000000000000107e+00 3.438216205749043577e-04
1.994999999999999885e+00 3.440918836679063546e-04
9.950000000000001066e-01 3.439999999999999590e-04
