2.579407686000764102e+02,3.932772113409061421e+04
2.580904229984239464e+02,3.937146626393627957e+04
2.582400773967714827e+02,3.941486351271509193e+04
2.586890405918140345e+02,3.954455305138546828e+04
2.588386949901615708e+02,3.958797764599970105e+04
2.589883493885091070e+02,3.963158887313682499e+04
2.591380037868566433e+02,3.967539150618333224e+04
2.592876581852041227e+02,3.971936743705458503e+04
2.594373125835516589e+02,3.976348479433257307e+04
2.595869669818991952e+02,3.980770631556944136e+04
2.597366213802467314e+02,3.985199531804370781e+04
2.598862757785942676e+02,3.989631928108811553e+04
2.600359301769417470e+02,3.994065215293408983e+04
2.601855845752892833e+02,3.998497595529291721e+04
2.603352389736368195e+02,4.002928115901376441e+04
2.604848933719843558e+02,4.007356537843496335e+04
2.606345477703318352e+02,4.011783117207643227e+04
2.607842021686793714e+02,4.016208441065403895e+04
2.609338565670269077e+02,4.020633373355284857e+04
2.610835109653744439e+02,4.025059017527566175e+04
2.612331653637219802e+02,4.029486591195080837e+04
2.613828197620694596e+02,4.033917232562888239e+04
2.615324741604169958e+02,4.038351849042170215e+04
2.616821285587645320e+02,4.042791060987595120e+04
2.618317829571120683e+02,4.047235181273288617e+04
2.619814373554596045e+02,4.051684166887934407e+04
2.621310917538070839e+02,4.056137583535748854e+04
2.622807461521546202e+02,4.060594679235651711e+04
2.624304005505021564e+02,4.065054575030672277e+04
2.625800549488496927e+02,4.069516458206997049e+04
2.627297093471971721e+02,4.073979670820076717e+04
2.628793637455447083e+02,4.078443716594453872e+04
2.630290181438922446e+02,4.082908288964759413e+04
2.631786725422397808e+02,4.087373349036728177e+04
2.633283269405873170e+02,4.091839162632906664e+04
2.634779813389347964e+02,4.096306212228101504e+04
2.636276357372823327e+02,4.100775031347553158e+04
2.637772901356298689e+02,4.105246092318078445e+04
2.639269445339774052e+02,4.109719803732408036e+04
2.640765989323249414e+02,4.114196542740609584e+04
2.642262533306724208e+02,4.118676631204126170e+04
2.643759077290199571e+02,4.123160272382369294e+04
2.645255621273674933e+02,4.127647535786592925e+04
2.646752165257150295e+02,4.132138410330651095e+04
2.648248709240625658e+02,4.136632839204731863e+04
2.649745253224100452e+02,4.141130665556363238e+04
2.651241797207575814e+02,4.145631548063009541e+04
2.652738341191051177e+02,4.150134973930232081e+04
2.654234885174526539e+02,4.154640400949434115e+04
2.655731429158001333e+02,4.159147417255559412e+04
2.657227973141476696e+02,4.163655801097639778e+04
2.658724517124952058e+02,4.168165494687117462e+04
2.660221061108427421e+02,4.172676595510629704e+04
2.661717605091902783e+02,4.177189400894447317e+04
2.663214149075377577e+02,4.181704420573775133e+04
2.664710693058852939e+02,4.186222272351822176e+04
2.666207237042328302e+02,4.190743502333263314e+04
2.667703781025803664e+02,4.195268455129254289e+04
2.669200325009279027e+02,4.199797252640655643e+04
2.670696868992753821e+02,4.204329818730583065e+04
2.672193412976229183e+02,4.208865874587446160e+04
2.673689956959704546e+02,4.213404929792386974e+04
2.675186500943179908e+02,4.217946350864163833e+04
2.676683044926654702e+02,4.222489509361426462e+04
2.678179588910130065e+02,4.227033900629486016e+04
2.679676132893605427e+02,4.231579144024719426e+04
2.681172676877080789e+02,4.236124915087557747e+04
2.682669220860556152e+02,4.240670939456325868e+04
2.684165764844030946e+02,4.245217089382634731e+04
2.685662308827506308e+02,4.249763481016742298e+04
2.687158852810981671e+02,4.254310461490999296e+04
2.688655396794457033e+02,4.258858506754183327e+04
2.690151940777932396e+02,4.263408144158712093e+04
2.691648484761407190e+02,4.267959949030783173e+04
2.693145028744882552e+02,4.272514542384661036e+04
2.694641572728357914e+02,4.277072511993996159e+04
2.696138116711833277e+02,4.281634295679927163e+04
2.697634660695308639e+02,4.286200136515939812e+04
2.699131204678783433e+02,4.290770141897313442e+04
2.700627748662258796e+02,4.295344356540885929e+04
2.702124292645734158e+02,4.299922760479366116e+04
2.703620836629209521e+02,4.304505223337419739e+04
2.705117380612684883e+02,4.309091514942317008e+04
2.706613924596159677e+02,4.313681389471247530e+04
2.708110468579635040e+02,4.318274638438150578e+04
2.709607012563110402e+02,4.322871021836041473e+04
2.711103556546585764e+02,4.327470131470456545e+04
2.712600100530061127e+02,4.332071331660385476e+04
2.714096644513535921e+02,4.336673843145572755e+04
2.715593188497011283e+02,4.341276891523921222e+04
2.717089732480486646e+02,4.345879815253763809e+04
2.718586276463962008e+02,4.350482134635909460e+04
2.720082820447437371e+02,4.355083657131151995e+04
2.721579364430912165e+02,4.359684627235073276e+04
2.723075908414387527e+02,4.364285819145511778e+04
2.724572452397862889e+02,4.368888481987167324e+04
2.726068996381338252e+02,4.373494175978833664e+04
2.727565540364813614e+02,4.378104612589607132e+04
2.729062084348288408e+02,4.382721532308098540e+04
2.730558628331763771e+02,4.387346532270505850e+04
2.732055172315239133e+02,4.391980766216820484e+04
2.733551716298714496e+02,4.396624576392795279e+04
2.735048260282189858e+02,4.401277202454351209e+04
2.736544804265664652e+02,4.405936637704836176e+04
2.738041348249140015e+02,4.410599577713132021e+04
2.739537892232615377e+02,4.415261408595289686e+04
2.741034436216090739e+02,4.419916312088087579e+04
2.742530980199566102e+02,4.424557640673885180e+04
2.744027524183040896e+02,4.429178620367510302e+04
2.745524068166516258e+02,4.433773271516153909e+04
